"PVWatts: Hourly PV Performance Data"
"Requested Location:","Akra, Ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","17","22","0","0","27.2","3.8","0","27.2","0","0"
"1","17","23","0","0","27.2","3.4","0","27.2","0","0"
"1","18","0","0","0","26.5","2.3","0","26.5","0","0"
"1","18","1","0","0","25.9","1.1","0","25.9","0","0"
"1","18","2","0","0","25.2","0","0","25.2","0","0"
"1","18","3","0","0","25.2","1.1","0","25.2","0","0"
"1","18","4","0","0","25.2","2.3","0","25.2","0","0"
"1","18","5","0","0","25.2","3.4","0","25.2","0","0"
"1","18","6","0","22","25.9","3","20.84","24.965","71.635","49.915"
"1","18","7","17","133","26.5","2.7","139.975","28.54","470.728","440.824"
"1","18","8","99","268","27.2","2.3","334.991","34.642","1093.887","1048.245"
"1","18","9","232","380","27.7","2.9","576.981","40.731","1832.857","1763.873"
"1","18","10","290","469","28.2","3.4","751.838","44.914","2341.218","2253.229"
"1","18","11","195","502","28.7","4","713.764","44.096","2232.842","2149.106"
"1","18","12","190","498","29.2","4.6","706.77","43.614","2216.498","2133.394"
"1","18","13","298","483","29.7","5.1","792.459","44.906","2468.293","2375.178"
"1","18","14","232","411","30.2","5.7","621.104","41.523","1966.803","1893.045"
"1","18","15","97","313","29.5","5.3","385.92","36.678","1250.165","1200.01"
"1","18","16","53","185","28.9","5","216.135","32.666","710.778","675.239"
"1","18","17","0","58","28.2","4.6","59.325","28.656","200.384","176.186"
"1","18","18","0","0","28.2","3.8","0","28.2","0","0"
"1","18","19","0","0","28.2","3.1","0","28.2","0","0"
"1","18","20","0","0","28.2","2.3","0","28.2","0","0"
"1","18","21","0","0","28","2.6","0","28","0","0"
"1","18","22","0","0","27.8","2.9","0","27.8","0","0"
"1","18","23","0","0","27.5","3.1","0","27.5","0","0"
"1","19","0","0","0","27.3","3.4","0","27.3","0","0"
"1","19","1","0","0","27","3.4","0","27","0","0"
"1","19","2","0","0","26.7","3.4","0","26.7","0","0"
"1","19","3","0","0","26.5","3","0","26.5","0","0"
"1","19","4","0","0","26.4","2.7","0","26.4","0","0"
"1","19","5","0","0","26.2","2.3","0","26.2","0","0"
"1","19","6","0","22","27","2.7","20.84","26.065","71.265","49.552"
"1","19","7","20","129","27.9","3","136.725","29.837","456.47","426.885"
"1","19","8","148","277","28.7","3.4","379.851","36.314","1228.239","1178.73"
"1","19","9","275","351","29.8","3.8","579.347","41.9","1828.797","1759.954"
"1","19","10","229","444","30.9","4.2","669.406","44.81","2085.733","2007.596"
"1","19","11","377","468","32","4.6","866.369","49.503","2634.523","2534.476"
"1","19","12","334","513","31.6","5","875.316","48.819","2671.484","2569.86"
"1","19","13","361","460","31.1","5.3","827.878","46.892","2552.011","2455.437"
"1","19","14","318","390","30.7","5.7","678.853","43.11","2131.749","2051.881"
"1","19","15","221","292","30","5.3","453.491","38.537","1451.851","1395.536"
"1","19","16","81","175","29.2","5","218.134","33.12","713.058","677.464"
"1","19","17","1","57","28.5","4.6","58.197","28.944","196.104","171.991"
"1","19","18","0","0","27.8","4.2","0","27.8","0","0"
"1","19","19","0","0","27.7","4","0","27.7","0","0"
"1","19","20","0","0","27.6","3.9","0","27.6","0","0"
"1","19","21","0","0","27.5","3.7","0","27.5","0","0"
"1","19","22","0","0","27.4","3.5","0","27.4","0","0"
"1","19","23","0","0","27.3","3.3","0","27.3","0","0"
"1","20","0","0","0","27.1","3.2","0","27.1","0","0"
"1","20","1","0","0","27","3","0","27","0","0"
"1","20","2","0","0","26.9","2.8","0","26.9","0","0"
"1","20","3","0","0","26.8","2.6","0","26.8","0","0"
"1","20","4","0","0","26.7","2.5","0","26.7","0","0"
"1","20","5","0","0","26.6","2.3","0","26.6","0","0"
"1","20","6","0","29","27","2.7","28.727","26.26","98.143","75.925"
"1","20","7","7","130","27.5","3","132.639","29.35","445.565","416.222"
"1","20","8","45","270","27.9","3.4","303.992","33.798","999.136","956.12"
"1","20","9","108","390","28.7","3","482.804","39.376","1545.52","1486.215"
"1","20","10","159","472","29.4","2.7","634.959","44.413","1982.647","1908.312"
"1","20","11","123","518","30.2","2.3","649.888","46.69","2005.804","1930.624"
"1","20","12","193","525","30","3.1","737.936","47.031","2273.51","2188.191"
"1","20","13","244","531","29.9","3.8","783.171","46.969","2413.353","2322.472"
"1","20","14","144","430","29.7","4.6","567.392","41.458","1797.934","1730.167"
"1","20","15","120","323","29.4","4.2","412.044","38.002","1325.49","1273.078"
"1","20","16","24","185","29","3.8","195.954","32.938","645.959","611.995"
"1","20","17","0","57","28.7","3.4","57.763","29.188","194.612","170.529"
"1","20","18","0","0","28.4","2.8","0","28.4","0","0"
"1","20","19","0","0","28.2","2.3","0","28.2","0","0"
"1","20","20","0","0","27.9","1.7","0","27.9","0","0"
"1","20","21","0","0","27.3","1.5","0","27.3","0","0"
"1","20","22","0","0","26.6","1.3","0","26.6","0","0"
"1","20","23","0","0","26","1.2","0","26","0","0"
"1","21","0","0","0","25.4","1","0","25.4","0","0"
"1","21","1","0","0","25.3","1","0","25.3","0","0"
"1","21","2","0","0","25.1","1","0","25.1","0","0"
"1","21","3","0","0","25","1","0","25","0","0"
"1","21","4","0","0","23","1.5","0","23","0","0"
"1","21","5","0","0","23.7","1","0","23.7","0","0"
"1","21","6","4","21","24","1","20.689","22.557","71.043","49.334"
"1","21","7","90","110","25","0.5","151.109","28.327","498.644","468.113"
"1","21","8","293","213","27","0.5","404.07","39.865","1276.296","1225.363"
"1","21","9","479","283","28.5","1.5","680.932","47.13","2089.683","2011.397"
"1","21","10","437","278","30","2.5","702.08","47.423","2157.33","2076.493"
"1","21","11","492","359","31.5","3.6","873.619","50.674","2640.009","2539.729"
"1","21","12","336","368","33","4.6","724.944","48.069","2221.315","2138.025"
"1","21","13","454","328","32","5.7","786.457","46.209","2432.871","2341.199"
"1","21","14","233","313","31","6.2","526.688","40.145","1679.268","1615.553"
"1","21","15","324","245","31","6.7","480.276","38.655","1533.743","1474.818"
"1","21","16","59","187","29","6.2","220.61","32.472","725.745","689.837"
"1","21","17","16","53","28","5.1","59.167","28.412","196.882","172.754"
"1","21","18","0","0","27","4","0","27","0","0"
"1","21","19","0","0","26.8","3.8","0","26.8","0","0"
"1","21","20","0","0","26.6","3.7","0","26.6","0","0"
"1","21","21","0","0","26.4","3.5","0","26.4","0","0"
"1","21","22","0","0","26.2","3.4","0","26.2","0","0"
"1","21","23","0","0","26","3.2","0","26","0","0"
"1","22","0","0","0","25.7","3","0","25.7","0","0"
"1","22","1","0","0","25.5","2.9","0","25.5","0","0"
"1","22","2","0","0","25.3","2.7","0","25.3","0","0"
"1","22","3","0","0","25.1","2.6","0","25.1","0","0"
"1","22","4","0","0","24.9","2.4","0","24.9","0","0"
"1","22","5","0","0","24.7","2.3","0","24.7","0","0"
"1","22","6","1","23","24.5","2.1","22.129","23.423","76.398","54.589"
"1","22","7","48","112","26","2.6","132.668","27.871","443.048","413.76"
"1","22","8","188","240","27.5","3.1","362.953","34.927","1179.016","1130.943"
"1","22","9","379","291","29","3.6","603.773","41.805","1905.314","1833.768"
"1","22","10","180","535","30","2.6","720.234","47.45","2213.583","2130.591"
"1","22","11","431","431","27.2","3.1","880.067","47.566","2703.7","2600.693"
"1","22","12","474","435","32","4.1","938.971","52.014","2817.298","2709.332"
"1","22","13","394","440","32","6.2","838.095","46.659","2586.65","2488.626"
"1","22","14","537","284","31","7.2","759.601","43.023","2384.942","2295.206"
"1","22","15","362","264","30","6.1","526.233","39.18","1675.895","1612.293"
"1","22","16","215","151","29","5.1","265.67","33.892","853.881","814.727"
"1","22","17","21","58","28.4","4.1","66.29","29.153","219.197","194.624"
"1","22","18","0","0","28.2","4.6","0","28.2","0","0"
"1","22","19","0","0","28","5.1","0","28","0","0"
"1","22","20","0","0","27.6","4.9","0","27.6","0","0"
"1","22","21","0","0","27.3","4.8","0","27.3","0","0"
"1","22","22","0","0","26.9","4.6","0","26.9","0","0"
"1","22","23","0","0","26.6","4.5","0","26.6","0","0"
"1","23","0","0","0","26.2","4.3","0","26.2","0","0"
"1","23","1","0","0","25.9","4.2","0","25.9","0","0"
"1","23","2","0","0","25.5","4","0","25.5","0","0"
"1","23","3","0","0","25.2","3.9","0","25.2","0","0"
"1","23","4","0","0","24.8","3.7","0","24.8","0","0"
"1","23","5","0","0","24.5","3.6","0","24.5","0","0"
"1","23","6","0","22","25","2.6","20.848","23.986","71.991","50.264"
"1","23","7","31","129","26","2.6","144.947","28.173","486.349","456.095"
"1","23","8","131","256","27","2.6","345.469","34.44","1127.474","1080.881"
"1","23","9","203","424","28.5","2.6","599.205","42.512","1886.715","1815.831"
"1","23","10","259","430","30","2.6","680.655","46.525","2101.847","2023.106"
"1","23","11","345","483","31.5","2.6","849.541","52.061","2548.253","2451.835"
"1","23","12","331","483","32","6.2","840.289","46.587","2594.871","2496.501"
"1","23","13","356","471","31","7.2","834.395","44.198","2608.439","2509.496"
"1","23","14","293","403","31","7.7","671.334","41.188","2129.231","2049.458"
"1","23","15","211","309","30","7.2","464.534","37.197","1497.88","1440.106"
"1","23","16","65","184","29","6.2","219.734","32.437","722.4","686.575"
"1","23","17","2","61","28","6.2","62.398","28.395","210.628","186.226"
"1","23","18","0","0","27","6.2","0","27","0","0"
"1","23","19","0","0","26.9","5.9","0","26.9","0","0"
"1","23","20","0","0","26.7","5.5","0","26.7","0","0"
"1","23","21","0","0","26.6","5.2","0","26.6","0","0"
"1","23","22","0","0","26.4","4.9","0","26.4","0","0"
"1","23","23","0","0","26.3","4.6","0","26.3","0","0"
"1","24","0","0","0","26.1","4.2","0","26.1","0","0"
"1","24","1","0","0","26","3.9","0","26","0","0"
"1","24","2","0","0","25.8","3.6","0","25.8","0","0"
"1","24","3","0","0","25.7","3.3","0","25.7","0","0"
"1","24","4","0","0","25.5","2.9","0","25.5","0","0"
"1","24","5","0","0","25.4","2.6","0","25.4","0","0"
"1","24","6","1","20","25.7","1.8","19.134","24.524","65.689","44.081"
"1","24","7","32","128","26","1","144.069","28.722","481.946","451.791"
"1","24","8","216","202","28","1.5","338.522","36.495","1088.831","1043.331"
"1","24","9","277","308","29","3.6","541.258","40.409","1721.133","1656.003"
"1","24","10","376","337","30","3.6","698.188","45.179","2170.821","2089.47"
"1","24","11","357","374","31","3.6","747.023","47.516","2295.57","2209.385"
"1","24","12","410","396","32","6.2","835.796","46.387","2583.705","2485.804"
"1","24","13","342","406","31.3","6.4","753.088","44.126","2355.121","2266.578"
"1","24","14","239","330","30.7","6.5","549.403","39.911","1753.857","1687.61"
"1","24","15","374","273","30","6.7","543.934","38.705","1736.524","1670.87"
"1","24","16","134","160","29.3","5.4","231.234","33.406","750.236","713.719"
"1","24","17","5","60","28.7","4.1","61.831","29.296","207.217","182.883"
"1","24","18","0","0","28","2.8","0","28","0","0"
"1","24","19","0","0","27","1.5","0","27","0","0"
"1","24","20","0","0","26","1","0","26","0","0"
"1","24","21","0","0","25","0.5","0","25","0","0"
"1","24","22","0","0","25","0.5","0","25","0","0"
"1","24","23","0","0","25.1","0.9","0","25.1","0","0"
"1","25","0","0","0","25.2","1.3","0","25.2","0","0"
"1","25","1","0","0","25.3","1.7","0","25.3","0","0"
"1","25","2","0","0","25.4","2.1","0","25.4","0","0"
"1","25","3","0","0","25.6","2.5","0","25.6","0","0"
"1","25","4","0","0","25.7","2.9","0","25.7","0","0"
"1","25","5","0","0","25.8","3.3","0","25.8","0","0"
"1","25","6","0","21","25.9","3.7","19.89","25.014","68.353","46.694"
"1","25","7","22","123","26","4.1","130.54","27.583","440.049","410.827"
"1","25","8","247","234","28","4.6","390.778","35.038","1266.064","1215.437"
"1","25","9","264","349","30","5.1","566.222","40.44","1800.618","1732.758"
"1","25","10","398","384","30","5.1","767.088","44.516","2393.303","2303.231"
"1","25","11","195","574","31.7","5.1","787.776","46.932","2428.288","2336.802"
"1","25","12","409","410","31.8","5.6","841.496","47.227","2589.909","2491.747"
"1","25","13","418","402","32","6.2","821","46.25","2539.295","2443.25"
"1","25","14","328","402","32","6.7","699.518","43.591","2191.359","2109.221"
"1","25","15","218","317","31","5.7","477.542","39.639","1521.1","1462.582"
"1","25","16","56","166","29","6.2","195.295","32.032","643.517","609.611"
"1","25","17","5","60","28","6.2","61.674","28.352","207.623","183.281"
"1","25","18","0","0","28","6.2","0","28","0","0"
"1","25","19","0","0","28","6.2","0","28","0","0"
"1","25","20","0","0","27.7","5","0","27.7","0","0"
"1","25","21","0","0","27.3","3.8","0","27.3","0","0"
"1","25","22","0","0","27","2.6","0","27","0","0"
"1","25","23","0","0","27","2.1","0","27","0","0"
"1","26","0","0","0","26.5","2.1","0","26.5","0","0"
"1","26","1","0","0","26","2.1","0","26","0","0"
"1","26","2","0","0","25","1.5","0","25","0","0"
"1","26","3","0","0","25","1.5","0","25","0","0"
"1","26","4","0","0","25","1","0","25","0","0"
"1","26","5","0","0","25.3","1.5","0","25.3","0","0"
"1","26","6","7","20","25","1","20.776","23.604","70.34","48.644"
"1","26","7","133","105","26","1","161.03","29.269","523.374","492.281"
"1","26","8","314","167","27","4.6","365.428","33.559","1187.866","1139.536"
"1","26","9","380","256","28.3","4.3","565.995","39.614","1805.56","1737.528"
"1","26","10","342","255","29.7","3.9","590.099","42.283","1862.258","1792.24"
"1","26","11","469","350","31","3.6","840.811","49.277","2559.855","2462.954"
"1","26","12","504","342","31.5","4.3","874.467","49.864","2654.123","2553.241"
"1","26","13","527","298","32","5.1","825.137","48.101","2527.3","2431.753"
"1","26","14","516","309","31.5","6.2","767.945","44.819","2389.259","2299.349"
"1","26","15","407","186","31","6.2","482.315","39.363","1532.318","1473.439"
"1","26","16","339","133","30","6.2","305.744","34.96","968.882","926.686"
"1","26","17","79","56","28.6","5.1","80.78","29.579","255.964","230.649"
"1","26","18","0","0","28.3","5.1","0","28.3","0","0"
"1","26","19","0","0","28","5.1","0","28","0","0"
"1","26","20","0","0","27.7","4.8","0","27.7","0","0"
"1","26","21","0","0","27.5","4.6","0","27.5","0","0"
"1","26","22","0","0","27.2","4.3","0","27.2","0","0"
"1","26","23","0","0","27","4.1","0","27","0","0"
"1","27","0","0","0","26.7","3.8","0","26.7","0","0"
"1","27","1","0","0","26.5","3.6","0","26.5","0","0"
"1","27","2","0","0","26.2","3.3","0","26.2","0","0"
"1","27","3","0","0","26","3.1","0","26","0","0"
"1","27","4","0","0","25.7","2.8","0","25.7","0","0"
"1","27","5","0","0","25.5","2.6","0","25.5","0","0"
"1","27","6","0","20","25","2.1","18.939","23.855","65.44","43.836"
"1","27","7","68","120","26","2.1","148.471","28.392","492.357","461.968"
"1","27","8","207","249","27.7","3.1","382.017","35.603","1235.994","1186.257"
"1","27","9","319","365","29.3","2.6","632.298","44.173","1972.278","1898.32"
"1","27","10","412","390","31","2.1","785.355","51.179","2365.782","2276.814"
"1","27","11","424","460","32","3.1","902.228","52.868","2694.52","2591.908"
"1","27","12","449","459","33","5.7","932.384","50.048","2827.154","2718.753"
"1","27","13","459","409","32","6.2","873.176","47.246","2686.614","2584.342"
"1","27","14","369","395","31.3","5.8","726.513","44.492","2265.177","2180.183"
"1","27","15","256","287","30.7","5.5","471.303","39.45","1501.364","1443.478"
"1","27","16","149","177","30","5.1","256.405","34.65","826.866","788.41"
"1","27","17","9","62","29","6.2","64.669","29.502","215.764","191.259"
"1","27","18","0","0","28","4.6","0","28","0","0"
"1","27","19","0","0","28","4.6","0","28","0","0"
"1","27","20","0","0","28","4.6","0","28","0","0"
"1","27","21","0","0","28","4.6","0","28","0","0"
"1","27","22","0","0","28","4.6","0","28","0","0"
"1","27","23","0","0","28.3","2.1","0","28.3","0","0"
"1","28","0","0","0","27.9","2.3","0","27.9","0","0"
"1","28","1","0","0","27.4","2.4","0","27.4","0","0"
"1","28","2","0","0","27","2.6","0","27","0","0"
"1","28","3","0","0","26.7","2.5","0","26.7","0","0"
"1","28","4","0","0","26.5","2.3","0","26.5","0","0"
"1","28","5","0","0","26.2","2.2","0","26.2","0","0"
"1","28","6","0","20","26","2.1","18.939","24.891","65.123","43.525"
"1","28","7","14","127","27","1.5","131.5","29.148","441.115","411.869"
"1","28","8","76","254","28","3.1","303.238","34.056","993.54","950.676"
"1","28","9","166","403","29.5","2.8","545.885","41.869","1724.713","1659.462"
"1","28","10","327","449","31","2.6","769.112","49.417","2338.966","2251.066"
"1","28","11","268","478","31.3","5.1","766.937","46.138","2373.873","2284.581"
"1","28","12","188","544","31.1","6.1","750.854","44.179","2347.917","2259.661"
"1","28","13","346","509","31","7.2","863.61","44.565","2694.716","2592.095"
"1","28","14","183","523","32","6.2","696.788","44.162","2177.584","2095.974"
"1","28","15","107","416","29","7.7","503.072","36.478","1632.138","1569.996"
"1","28","16","63","200","22","2.1","235.336","28.138","790.604","753.073"
"1","28","17","1","62","22.1","1.8","62.488","22.874","216.7","192.176"
"1","28","18","0","0","22.3","1.5","0","22.3","0","0"
"1","28","19","0","0","22.4","1.2","0","22.4","0","0"
"1","28","20","0","0","22.6","0.9","0","22.6","0","0"
"1","28","21","0","0","22.7","0.6","0","22.7","0","0"
"1","28","22","0","0","22.9","0.3","0","22.9","0","0"
"1","28","23","0","0","23","0","0","23","0","0"
"1","29","0","0","0","22.9","0.2","0","22.9","0","0"
"1","29","1","0","0","22.9","0.3","0","22.9","0","0"
"1","29","2","0","0","22.8","0.5","0","22.8","0","0"
"1","29","3","0","0","22.8","0.7","0","22.8","0","0"
"1","29","4","0","0","22.7","0.8","0","22.7","0","0"
"1","29","5","0","0","22.7","1","0","22.7","0","0"
"1","29","6","0","20","23.3","0.7","18.939","21.599","66.13","44.513"
"1","29","7","85","139","24","0.5","175.84","28.182","582.948","550.477"
"1","29","8","186","260","26","1","380.418","36.757","1224.804","1175.397"
"1","29","9","374","282","27.5","1.7","587.314","43.085","1840.975","1771.706"
"1","29","10","396","411","29","2.4","791.913","48.526","2419.51","2328.381"
"1","29","11","426","406","30.5","3.1","854.412","50.38","2586.051","2488.052"
"1","29","12","442","417","31","3.1","888.22","51.736","2669.021","2567.503"
"1","29","13","291","419","30","3.6","717.49","46.283","2218.867","2135.672"
"1","29","14","287","319","31","4.1","577.794","43.398","1811.76","1743.512"
"1","29","15","338","244","30","3.6","488.551","40.766","1543.674","1484.429"
"1","29","16","116","204","29","3.6","265.056","34.708","858.206","818.941"
"1","29","17","19","62","27","2.6","69.223","27.994","230.757","205.952"
"1","29","18","0","1","27","1","0.97","25.402","3.327","0"
"1","29","19","0","0","26.7","1","0","26.7","0","0"
"1","29","20","0","0","26.5","1","0","26.5","0","0"
"1","29","21","0","0","26.2","1","0","26.2","0","0"
"1","29","22","0","0","26","1","0","26","0","0"
"1","29","23","0","0","25","0.5","0","25","0","0"
"1","30","0","0","0","25","0.8","0","25","0","0"
"1","30","1","0","0","25","1","0","25","0","0"
"1","30","2","0","0","25","1.3","0","25","0","0"
"1","30","3","0","0","25","1.6","0","25","0","0"
"1","30","4","0","0","25","1.8","0","25","0","0"
