"PVWatts: Hourly PV Performance Data"
"Requested Location:","accra, ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","1.7"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","5","12","625","277","33.2","6","796.446","47.324","1039.447","1000.264"
"5","5","13","567","299","32.8","6.8","731.878","44.796","966.175","929.917"
"5","5","14","520","313","32.5","7.7","641.481","42.169","853.325","821.342"
"5","5","15","401","206","31.3","6.8","391.272","37.568","522.103","501.059"
"5","5","16","129","146","30.2","6","171.183","32.792","230.633","217.23"
"5","5","17","74","47","29","5.1","45.1","29.087","61.089","51.276"
"5","5","18","0","0","29","5.6","0","29","0","0"
"5","5","19","0","0","29","6.2","0","29","0","0"
"5","5","20","0","0","28.8","4.6","0","28.8","0","0"
"5","5","21","0","0","29","3.1","0","29","0","0"
"5","5","22","0","0","29","4.1","0","29","0","0"
"5","5","23","0","0","28.5","3.3","0","28.5","0","0"
"5","6","0","0","0","28","2.5","0","28","0","0"
"5","6","1","0","0","27.5","1.8","0","27.5","0","0"
"5","6","2","0","0","27","1","0","27","0","0"
"5","6","3","0","0","27","1","0","27","0","0"
"5","6","4","0","0","27","1","0","27","0","0"
"5","6","5","0","1","26.7","0.5","0.97","24.37","1.421","0"
"5","6","6","3","64","27.3","1.3","58.535","27.259","84.402","74.133"
"5","6","7","15","180","28","2.1","171.328","31.168","241.842","228.179"
"5","6","8","79","343","29.8","2.1","357.844","38.147","487.512","467.472"
"5","6","9","187","385","30.9","3.5","487.291","41.285","654.578","629.447"
"5","6","10","351","480","31.9","4.8","728.814","46.064","957.188","921.281"
"5","6","11","311","471","33","6.2","707.721","45.201","934.67","899.633"
"5","6","12","442","465","32.5","6.2","813.097","46.461","1066.522","1026.228"
"5","6","13","414","425","32","6.2","725.068","44.582","959.065","923.084"
"5","6","14","339","366","32","7.7","567.959","40.542","763.618","734.834"
"5","6","15","190","281","31.2","7.7","354.526","36.348","482.685","462.783"
"5","6","16","101","178","30.3","7.7","191.345","32.753","261.245","247.127"
"5","6","17","2","62","29.5","7.7","55.59","29.721","79.303","69.135"
"5","6","18","0","0","29","7.7","0","29","0","0"
"5","6","19","0","0","29","6.4","0","29","0","0"
"5","6","20","0","0","29","5.1","0","29","0","0"
"5","6","21","0","0","29","5.1","0","29","0","0"
"5","6","22","0","0","28.9","8","0","28.9","0","0"
"5","6","23","0","0","28.8","11","0","28.8","0","0"
"5","7","0","0","0","28","8.4","0","28","0","0"
"5","7","1","0","0","27.3","5.9","0","27.3","0","0"
"5","7","2","0","0","26.5","3.3","0","26.5","0","0"
"5","7","3","0","0","25.7","0.7","0","25.7","0","0"
"5","7","4","0","0","25.3","0.8","0","25.3","0","0"
"5","7","5","0","1","25","1","0.97","22.96","1.43","0"
"5","7","6","10","66","26","2","60.596","26.001","87.467","77.137"
"5","7","7","96","171","27","3.1","186.354","30.154","258.168","244.123"
"5","7","8","192","271","29","2.6","349.939","36.68","475.99","456.278"
"5","7","9","369","325","31.5","1","554.642","48.036","717.206","690.008"
"5","7","10","479","398","31","3.1","753.767","48.158","978.448","941.708"
"5","7","11","381","447","31.5","3.6","744.372","48.064","968.267","931.927"
"5","7","12","304","462","32","4.6","691.427","46.192","908.388","874.354"
"5","7","13","363","331","31.5","4.8","597.568","43.434","794.933","765.053"
"5","7","14","318","343","31","5.1","531.943","41.124","713","685.945"
"5","7","15","323","258","30","5.1","398.021","37.454","534.486","513.076"
"5","7","16","103","150","29","6.2","166.794","31.441","227.949","214.608"
"5","7","17","5","55","28.2","3.6","50.111","28.423","71.791","61.771"
"5","7","18","0","0","28","4.6","0","28","0","0"
"5","7","19","0","0","28","2.6","0","28","0","0"
"5","7","20","0","0","28.2","2.2","0","28.2","0","0"
"5","7","21","0","0","27.6","1.8","0","27.6","0","0"
"5","7","22","0","0","27.1","1.4","0","27.1","0","0"
"5","7","23","0","0","26.5","1","0","26.5","0","0"
"5","8","0","0","0","26","1","0","26","0","0"
"5","8","1","0","0","25.8","1.3","0","25.8","0","0"
"5","8","2","0","0","25.6","1.6","0","25.6","0","0"
"5","8","3","0","0","25.4","2","0","25.4","0","0"
"5","8","4","0","0","25.2","2.3","0","25.2","0","0"
"5","8","5","0","1","25","2.6","0.97","23.486","1.427","0"
"5","8","6","0","66","26.6","3.1","59.948","26.627","86.893","76.575"
"5","8","7","27","203","28.2","3.6","194.973","31.425","274.101","259.676"
"5","8","8","20","412","29.8","4.1","390.688","37.321","536.868","515.387"
"5","8","9","61","471","31.4","4.6","479.394","40.742","647.506","622.602"
"5","8","10","164","517","33","5.1","612.492","44.504","811.656","781.181"
"5","8","11","201","555","32.8","5.1","689.457","45.959","907.227","873.237"
"5","8","12","176","648","33","6.2","751.209","45.894","988.93","951.777"
"5","8","13","126","508","32","8.2","573.867","40.31","777.077","747.825"
"5","8","14","171","450","32","8.2","530.726","39.527","719.469","692.196"
"5","8","15","94","329","31","6.2","349.64","36.795","478.6","458.814"
"5","8","16","33","187","29.7","7.7","179.859","31.962","251.449","237.563"
"5","8","17","0","69","28.5","6.2","60.732","28.827","87.112","76.789"
"5","8","18","0","0","28.3","17.5","0","28.3","0","0"
"5","8","19","0","0","28.2","28.8","0","28.2","0","0"
"5","8","20","0","0","28","2.6","0","28","0","0"
"5","8","21","0","0","27.7","2.2","0","27.7","0","0"
"5","8","22","0","0","27.4","1.7","0","27.4","0","0"
"5","8","23","0","0","27","1.3","0","27","0","0"
"5","9","0","0","0","26.7","0.8","0","26.7","0","0"
"5","9","1","0","0","26","1","0","26","0","0"
"5","9","2","0","0","25.7","1","0","25.7","0","0"
"5","9","3","0","0","25.5","1","0","25.5","0","0"
"5","9","4","0","0","25.2","1","0","25.2","0","0"
"5","9","5","0","1","25","1","0.97","22.96","1.43","0"
"5","9","6","65","65","26.3","1","61.21","26.277","84.901","74.622"
"5","9","7","290","167","27.7","1","238.651","33.636","312.209","296.855"
"5","9","8","235","307","29","1","402.652","40.696","536.11","514.652"
"5","9","9","346","358","30.6","1.5","567.278","46.193","740.985","712.981"
"5","9","10","419","364","32.3","2.1","672.702","49.564","866.685","834.21"
"5","9","11","464","377","33.9","2.6","747.452","52.075","951.4","915.717"
"5","9","12","516","423","33","2.8","831.425","52.835","1053.894","1014.12"
"5","9","13","355","372","32.2","3.1","626.359","47.143","817.386","786.706"
"5","9","14","134","268","31.3","3.3","340.598","39.22","462.01","442.694"
"5","9","15","226","297","30.5","3.6","384.231","38.52","516.458","495.58"
"5","9","16","55","125","29.6","3.8","131.344","32.086","181.006","168.719"
"5","9","17","7","50","28.8","4.1","46.053","28.86","65.752","55.849"
"5","9","18","0","0","28.5","3.6","0","28.5","0","0"
"5","9","19","0","0","28.2","3.1","0","28.2","0","0"
"5","9","20","0","0","27.9","2.5","0","27.9","0","0"
"5","9","21","0","0","27.6","2","0","27.6","0","0"
"5","9","22","0","0","27.3","1.5","0","27.3","0","0"
"5","9","23","0","0","27","1","0","27","0","0"
"5","10","0","0","0","26.7","1","0","26.7","0","0"
"5","10","1","0","0","26.5","1","0","26.5","0","0"
"5","10","2","0","0","26.2","1","0","26.2","0","0"
"5","10","3","0","0","26","1","0","26","0","0"
"5","10","4","0","0","25.8","5.6","0","25.8","0","0"
"5","10","5","0","1","25.7","10.3","0.97","24.989","1.417","0"
"5","10","6","3","37","25.4","8.7","35.228","25.083","51.254","41.63"
"5","10","7","46","76","25.2","7.2","85.198","25.66","120.382","109.385"
"5","10","8","120","280","24.9","5.6","320.415","29.803","452.757","433.699"
"5","10","9","62","303","24.7","4.1","326.089","31.049","461.764","442.455"
"5","10","10","102","212","24.4","2.5","281.788","30.833","399.638","382.031"
"5","10","11","244","357","24.2","1","542.042","40.219","734.274","706.499"
"5","10","12","143","383","25.6","0.5","481.25","43.065","642.757","618.006"
"5","10","13","283","355","27","0","553.614","48.828","716.228","689.063"
"5","10","14","366","378","28","1","592","46.483","771.436","742.38"
"5","10","15","78","320","28","1","333.106","39.165","450.998","431.99"
"5","10","16","63","187","27.9","0.5","187.508","34.598","256.474","242.468"
"5","10","17","7","56","27.8","0","50.857","29.574","72.402","62.369"
"5","10","18","0","0","27.4","0","0","27.4","0","0"
"5","10","19","0","0","27","0","0","27","0","0"
"5","10","20","0","0","27","0","0","27","0","0"
"5","10","21","0","0","27","0","0","27","0","0"
"5","10","22","0","0","26","0","0","26","0","0"
"5","10","23","0","0","25.7","0","0","25.7","0","0"
"5","11","0","0","0","25.5","0","0","25.5","0","0"
"5","11","1","0","0","25.2","0","0","25.2","0","0"
"5","11","2","0","0","25","0","0","25","0","0"
"5","11","3","0","0","24.9","0","0","24.9","0","0"
"5","11","4","0","0","24.8","0","0","24.8","0","0"
"5","11","5","0","1","24.7","0","0.97","21.426","1.44","0"
"5","11","6","102","78","26.3","0.9","73.123","26.662","99.911","89.332"
"5","11","7","203","137","27.9","1.7","185.401","31.697","246.471","232.7"
"5","11","8","149","162","29.5","2.6","226.64","34.203","310.978","295.654"
"5","11","9","383","287","30.2","2.6","525.34","42.17","699.526","672.921"
"5","11","10","432","343","30.8","2.6","661.227","46.684","864.711","832.309"
"5","11","11","230","366","31.5","2.6","537.627","44.84","711.275","684.277"
"5","11","12","425","447","29.5","2.6","774.915","48.058","1007.735","969.832"
"5","11","13","215","308","27.5","2.6","456.681","39.245","620.884","596.829"
"5","11","14","89","398","25.5","2.6","428.949","35.767","593.286","570.094"
"5","11","15","158","283","26","2.2","337.875","34.451","464.989","445.588"
"5","11","16","53","92","26.5","1.9","100.74","28.751","140.163","128.754"
"5","11","17","12","44","27","1.5","40.638","26.832","58.366","48.606"
"5","11","18","0","0","27.5","1.1","0","27.5","0","0"
"5","11","19","0","0","27.4","1.3","0","27.4","0","0"
"5","11","20","0","0","27.4","1.5","0","27.4","0","0"
"5","11","21","0","0","27.3","1.6","0","27.3","0","0"
"5","11","22","0","0","27.3","1.8","0","27.3","0","0"
"5","11","23","0","0","27.2","1.9","0","27.2","0","0"
"5","12","0","0","0","27.2","2.1","0","27.2","0","0"
"5","12","1","0","0","27.1","2.3","0","27.1","0","0"
"5","12","2","0","0","27.1","2.4","0","27.1","0","0"
"5","12","3","0","0","27","2.6","0","27","0","0"
"5","12","4","0","0","27.1","2.4","0","27.1","0","0"
"5","12","5","0","1","27.2","2.2","0.97","25.68","1.412","0"
"5","12","6","14","51","27.3","1.9","47.622","26.989","68.088","58.14"
"5","12","7","80","186","27.4","1.7","193.541","31.319","268.035","253.756"
"5","12","8","206","359","27.5","1.5","432.104","38.75","582.536","559.675"
"5","12","9","330","337","28.6","1.9","534.482","42.53","711.237","684.24"
"5","12","10","127","260","29.7","2.2","345.464","38.665","471.355","451.775"
"5","12","11","305","358","30.8","2.6","592.566","44.644","784.55","755.035"
"5","12","12","281","364","32","1.5","576.984","48.456","748.858","720.584"
"5","12","13","171","461","31.4","2.2","562.521","45.821","740.057","712.085"
"5","12","14","189","331","30.7","2.9","432.495","40.953","581.106","558.289"
"5","12","15","121","351","30.1","3.7","380.151","38.142","515.96","495.097"
"5","12","16","101","98","29.4","4.4","118.446","31.45","159.482","147.663"
"5","12","17","22","47","28.8","5.1","43.341","28.764","61.34","51.523"
"5","12","18","0","0","28.5","4.4","0","28.5","0","0"
"5","12","19","0","0","28.3","3.8","0","28.3","0","0"
"5","12","20","0","0","28","3.1","0","28","0","0"
"5","12","21","0","0","28","3.1","0","28","0","0"
"5","12","22","0","0","27.6","2.6","0","27.6","0","0"
"5","12","23","0","0","27.2","2.1","0","27.2","0","0"
"5","13","0","0","0","26.9","2.1","0","26.9","0","0"
"5","13","1","0","0","26.6","2","0","26.6","0","0"
"5","13","2","0","0","26.3","2","0","26.3","0","0"
"5","13","3","0","0","26","1.9","0","26","0","0"
"5","13","4","0","0","25.2","2.6","0","25.2","0","0"
"5","13","5","0","1","24.3","3.4","0.97","22.901","1.431","0"
"5","13","6","2","64","25.3","3.4","58.327","25.257","84.976","74.696"
"5","13","7","24","167","26.3","3.4","161.744","28.784","230.14","216.748"
"5","13","8","91","259","27.3","3.4","286.14","32.853","398.935","381.347"
"5","13","9","54","448","28.2","3","451.897","38.125","618.472","594.493"
"5","13","10","103","371","29.2","2.7","428.74","39.329","583.37","560.484"
"5","13","11","275","543","30.1","2.3","736.266","48.109","957.647","921.722"
"5","13","12","84","391","30.2","3.1","437.861","40.741","591.923","568.773"
"5","13","13","86","423","30.3","3.8","462.415","40.036","627.069","602.818"
"5","13","14","208","402","30.4","4.6","508.194","40.427","684.837","658.718"
"5","13","15","105","302","29.4","4.6","328.885","35.879","451.393","432.374"
"5","13","16","6","164","28.3","4.6","153.141","30.873","217.015","203.924"
"5","13","17","3","57","27.3","4.6","51.407","27.458","74.107","64.041"
"5","13","18","0","0","27.2","3.8","0","27.2","0","0"
"5","13","19","0","0","27","3.1","0","27","0","0"
"5","13","20","0","0","26.9","2.3","0","26.9","0","0"
"5","13","21","0","0","26.5","1.5","0","26.5","0","0"
"5","13","22","0","0","26.1","0.8","0","26.1","0","0"
"5","13","23","0","0","25.7","0","0","25.7","0","0"
"5","14","0","0","0","25.5","0","0","25.5","0","0"
"5","14","1","0","0","25.4","0","0","25.4","0","0"
"5","14","2","0","0","25.2","0","0","25.2","0","0"
"5","14","3","0","0","25","0.4","0","25","0","0"
"5","14","4","0","0","24.8","0.7","0","24.8","0","0"
"5","14","5","0","1","24.6","1.1","0.97","22.595","1.433","0"
"5","14","6","91","52","25.6","1.5","51.508","25.299","69.908","59.924"
"5","14","7","180","143","26.7","1.9","183.592","30.232","247.308","233.518"
"5","14","8","115","191","27.7","2.3","235.905","32.782","327.4","311.667"
"5","14","9","391","388","28.4","2.7","619.068","42.449","823.841","792.929"
"5","14","10","458","344","29","3","678.462","44.825","895.614","862.061"
"5","14","11","255","552","29.7","3.4","726.597","46.061","955.312","919.478"
"5","14","12","376","476","29.9","3.8","756.257","46.387","992.159","954.877"
"5","14","13","398","394","30","4.2","673.835","44.327","891.951","858.536"
"5","14","14","493","284","30.2","4.6","584.301","42.114","776.169","746.949"
"5","14","15","342","230","29.5","4.2","375.591","37.378","502.27","481.804"
"5","14","16","102","199","28.9","3.8","206.907","32.999","282.507","267.88"
"5","14","17","42","47","28.2","3.4","43.857","28.382","61.523","51.702"
"5","14","18","0","0","28","2.8","0","28","0","0"
"5","14","19","0","0","27.9","2.3","0","27.9","0","0"
"5","14","20","0","0","27.7","1.7","0","27.7","0","0"
"5","14","21","0","0","27.2","1.1","0","27.2","0","0"
"5","14","22","0","0","26.6","0.6","0","26.6","0","0"
"5","14","23","0","0","26.1","0","0","26.1","0","0"
"5","15","0","0","0","25.6","0","0","25.6","0","0"
"5","15","1","0","0","25.2","0","0","25.2","0","0"
"5","15","2","0","0","24.7","0","0","24.7","0","0"
"5","15","3","0","0","24.5","0","0","24.5","0","0"
"5","15","4","0","0","24.4","0","0","24.4","0","0"
"5","15","5","0","1","24.2","0","0.97","20.9","1.444","0"
"5","15","6","11","61","25.3","0.6","56.311","24.993","81.63","71.416"
"5","15","7","71","170","26.4","1.1","176.419","30.252","245.681","231.929"
"5","15","8","125","254","27.4","1.7","297.544","34.615","410.007","392.121"
"5","15","9","414","270","28.5","2.3","525.995","41.111","703.381","676.647"
"5","15","10","453","428","29.6","2.8","748.633","47.134","976.7","940.029"
"5","15","11","525","368","30.7","3.4","781.569","48.37","1014.254","976.09"
"5","15","12","465","459","30.7","3.4","811.316","49.072","1049.186","1009.605"
"5","15","13","335","409","30.7","3.4","638.031","45.417","840.054","808.556"
"5","15","14","322","316","30.7","3.4","502.13","42.103","668.766","643.174"
"5","15","15","328","263","29.9","3.4","397.956","38.722","529.95","508.674"
"5","15","16","73","148","29.1","3.4","155.416","32.269","213.239","200.234"
"5","15","17","18","55","28.3","3.4","49.249","28.49","70.124","60.136"
"5","15","18","0","0","28.1","3.2","0","28.1","0","0"
"5","15","19","0","0","27.9","3","0","27.9","0","0"
"5","15","20","0","0","27.7","2.8","0","27.7","0","0"
"5","15","21","0","0","27.6","2.7","0","27.6","0","0"
"5","15","22","0","0","27.4","2.5","0","27.4","0","0"
"5","15","23","0","0","27.2","2.3","0","27.2","0","0"
"5","16","0","0","0","26.9","1.5","0","26.9","0","0"
"5","16","1","0","0","26.6","0.8","0","26.6","0","0"
"5","16","2","0","0","26.3","0","0","26.3","0","0"
"5","16","3","0","0","25.8","0","0","25.8","0","0"
"5","16","4","0","0","25.3","0","0","25.3","0","0"
"5","16","5","0","1","24.8","0","0.97","21.54","1.44","0"
"5","16","6","23","55","25.8","0.4","51.219","25.248","73.445","63.392"
"5","16","7","81","157","26.9","0.7","167.706","30.842","231.792","218.363"
"5","16","8","241","290","27.9","1.1","385.969","38.563","518.378","497.443"
"5","16","9","397","288","28.8","1.9","530.13","42.478","704.227","677.465"
"5","16","10","453","368","29.8","2.6","693.608","46.458","907.838","873.824"
"5","16","11","370","439","30.7","3.4","716.586","46.864","937.698","902.545"
"5","16","12","548","345","30.7","3.8","776.725","47.584","1011.929","973.859"
"5","16","13","292","333","30.7","4.2","534.893","42.226","715.819","688.668"
"5","16","14","197","291","30.7","4.6","398.333","38.652","540.894","519.293"
"5","16","15","155","316","29.9","4.2","363.042","37.17","493.308","473.101"
"5","16","16","120","154","29","3.8","172.064","32.317","232.777","219.325"
"5","16","17","3","47","28.2","3.4","43.328","28.29","62.206","52.372"
"5","16","18","0","0","28.1","3","0","28.1","0","0"
"5","16","19","0","0","27.9","2.7","0","27.9","0","0"
"5","16","20","0","0","27.8","2.3","0","27.8","0","0"
"5","16","21","0","0","27.5","1.5","0","27.5","0","0"
"5","16","22","0","0","27.1","0.8","0","27.1","0","0"
"5","16","23","0","0","26.8","0","0","26.8","0","0"
"5","17","0","0","0","26.3","0.4","0","26.3","0","0"
"5","17","1","0","0","25.8","0.7","0","25.8","0","0"
"5","17","2","0","0","25.3","1.1","0","25.3","0","0"
"5","17","3","0","0","25.2","1.1","0","25.2","0","0"
"5","17","4","0","0","25.1","1.1","0","25.1","0","0"
"5","17","5","0","1","25","1.1","0.97","23.014","1.43","0"
"5","17","6","15","83","26.3","1.9","73.7","26.667","105.99","95.288"
"5","17","7","25","171","27.6","2.6","165.18","30.457","233.083","219.623"
"5","17","8","219","339","28.9","3.4","417.724","37.42","565.827","543.476"
"5","17","9","93","470","29.7","3.4","495.59","40.489","669.626","644.006"
